,eventId,teamId_x,eventPeriod_x,startTime,endTime,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventPeriod_y,eventTime,teamId_y,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
2321,41271860,10757,SECOND_HALF,5028920,5035437,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,5035437,10757,210306.0,0.8295,0.0199654,41271861.0,,1.0,0.340843,,,Alessandro,Florenzi,5035.437,83.92395
2323,41262962,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5050527,10758,210333.0,0.0,0.775598,41262963.0,210341.0,0.0708994,0.831914,,,Jan,Boril,5050.527,84.17545
2324,41262962,10758,SECOND_HALF,5050527,5101182,Set Piece,,,,,Throw-In,,,,SECOND_HALF,5050527,10758,210333.0,0.0,0.775598,41262963.0,210341.0,0.0708994,0.831914,,,Jan,Boril,5050.527,84.17545
2326,41262964,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5052861,10758,210341.0,0.0511391,0.811938,41262965.0,210327.0,0.0423372,0.664285,,,Michal,Sadilek,5052.861,84.21435
2328,41262970,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5055998,10758,210327.0,0.104876,0.641894,41262971.0,210332.0,0.450514,0.51002,,,Alex,Kral,5055.998,84.26663333333333
2330,41262976,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5059781,10758,210332.0,0.499472,0.511964,41262977.0,210330.0,0.990877,0.74975,,,Jakub,Brabec,5059.781,84.32968333333334
2332,41263004,10758,SECOND_HALF,5050527,5101182,Duel,Successful,,,,Ground,,,,SECOND_HALF,5063722,10758,210330.0,0.98028,0.745132,,,,,,,Vladimir,Coufal,5063.722,84.39536666666666
2333,41263004,10758,SECOND_HALF,5050527,5101182,Control Under Pressure,,,,,,,,,SECOND_HALF,5063722,10758,210330.0,0.98028,0.745132,,,,,,,Vladimir,Coufal,5063.722,84.39536666666666
2334,41262989,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5065638,10758,210330.0,0.919559,0.704328,41262990.0,210338.0,0.815294,0.65604,,,Vladimir,Coufal,5065.638,84.4273
2336,41262992,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5067401,10758,210338.0,0.792362,0.663253,41262993.0,210332.0,0.657997,0.539635,,,Tomas,Soucek,5067.401,84.45668333333333
2337,41262993,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5069482,10758,210332.0,0.657997,0.539635,41262994.0,210335.0,0.24442,0.573992,,,Jakub,Brabec,5069.482,84.49136666666666
2340,41263019,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5074448,10758,210335.0,0.157725,0.682785,41263020.0,210333.0,0.0293731,0.771336,,,David,Zima,5074.448,84.57413333333334
2342,41263040,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5076526,10758,210333.0,0.0112791,0.781698,41263041.0,210335.0,0.0539495,0.874349,,,Jan,Boril,5076.526,84.60876666666667
2344,41263046,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5079272,10758,210335.0,0.0177355,0.896505,41263047.0,210341.0,0.207128,0.856373,,,David,Zima,5079.272,84.65453333333333
2346,41263049,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5082175,10758,210341.0,0.151523,0.868103,41263050.0,210335.0,0.0506332,0.863514,,,Michal,Sadilek,5082.175,84.70291666666667
2348,41263051,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5085171,10758,210335.0,0.0655994,0.777326,41263052.0,210339.0,0.0858469,0.700243,,,David,Zima,5085.171,84.75285000000001
2350,41263058,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5092769,10758,210339.0,0.342773,0.643234,41263059.0,210338.0,0.701642,0.626283,,,Petr,Sevcik,5092.769,84.87948333333334
2352,41263062,10758,SECOND_HALF,5050527,5101182,Pass,Successful,False,False,False,,,,,SECOND_HALF,5099249,10758,210338.0,0.768875,0.706331,41263063.0,210339.0,0.674563,0.743084,,,Tomas,Soucek,5099.249,84.98748333333333
